Resource	Platform	Dataset	Metric	top_frac	top_k	n_pairs	n_drugs	n_precursors	Spearman(score, external)	P_spearman	Top_mean	Background_mean	Enrichment_ratio	Empirical_p	source	upstream_source
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.1	2825	28246	58	487	0.031074434394272	1.755065962263929e-07	0.1260176991150442	0.0970048856475253	1.299086105548737	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.1	2825	28246	58	487	0.031074434394272	1.755065962263929e-07	0.0141592920353982	0.0108687955816752	1.3027471102014931	0.045990801839632	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.1	2825	28246	58	487	0.031074434394272	1.755065962263929e-07	0.0092035398230088	0.0072930680450329	1.2619572128189709	0.1291741651669666	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.01	304	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.0407215957031765	0.0403706259660942	1.008693690738832	0.4179164167166567	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.01	304	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.1085526315789473	0.0938446346280447	1.156727094832838	0.2143571285742851	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.01	304	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.0098684210526315	0.0087228439763001	1.131330685203575	0.496500699860028	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.01	304	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.0032894736842105	0.005892034233048	0.5582916789179653	0.846630673865227	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.05	1519	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.043033035008687	0.0403706259660942	1.065949164247017	0.0013997200559888	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.05	1519	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.1198156682027649	0.0938446346280447	1.2767450017537705	0.0005998800239952	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.05	1519	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.0125082290980908	0.0087228439763001	1.4339622641509433	0.0739852029594081	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.05	1519	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.0072416063199473	0.005892034233048	1.2290502793296088	0.2829434113177364	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.1	3038	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.0440293038680544	0.0403706259660942	1.0906272274557498	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.1	3038	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.1247531270572745	0.0938446346280447	1.3293581199579094	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.1	3038	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.0128373930217248	0.0087228439763001	1.471698113207547	0.0105978804239152	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.1	3038	30380	62	490	0.0402541634805393	2.2378169992148737e-12	0.0092165898617511	0.005892034233048	1.5642458100558658	0.0115976804639072	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed21_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.01	283	28246	58	487	0.038715675354274	7.569296767417483e-11	0.0471284415605853	0.0406502886895189	1.1593630225001754	0.000999800039992	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.01	283	28246	58	487	0.038715675354274	7.569296767417483e-11	0.1413427561837456	0.0970048856475253	1.4570684274328751	0.0091981603679264	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.01	283	28246	58	487	0.038715675354274	7.569296767417483e-11	0.0106007067137809	0.0108687955816752	0.975334077646436	0.6030793841231754	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.01	283	28246	58	487	0.038715675354274	7.569296767417483e-11	0.0070671378091872	0.0072930680450329	0.9690212357199216	0.6176764647070586	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.05	1413	28246	58	487	0.038715675354274	7.569296767417483e-11	0.0417478070803066	0.0406502886895189	1.0269990306629908	0.1121775644871025	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.05	1413	28246	58	487	0.038715675354274	7.569296767417483e-11	0.1139419674451521	0.0970048856475253	1.1746002965167035	0.0193961207758448	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.05	1413	28246	58	487	0.038715675354274	7.569296767417483e-11	0.0084925690021231	0.0108687955816752	0.7813716743777533	0.8498300339932013	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.05	1413	28246	58	487	0.038715675354274	7.569296767417483e-11	0.0035385704175513	0.0072930680450329	0.4851964078357003	0.9788042391521696	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.1	2825	28246	58	487	0.038715675354274	7.569296767417483e-11	0.041036615853187	0.0406502886895189	1.00950367577015	0.2553489302139572	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.1	2825	28246	58	487	0.038715675354274	7.569296767417483e-11	0.103716814159292	0.0970048856475253	1.069191654285899	0.1059788042391521	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.1	2825	28246	58	487	0.038715675354274	7.569296767417483e-11	0.0102654867256637	0.0108687955816752	0.9444916548960828	0.6568686262747451	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.1	2825	28246	58	487	0.038715675354274	7.569296767417483e-11	0.0056637168141592	0.0072930680450329	0.7765890540424435	0.8884223155368927	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.01	304	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.0412745625447677	0.0403706259660942	1.0223909478003328	0.3083383323335333	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.01	304	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.1019736842105263	0.0938446346280447	1.0866224224187266	0.3345330933813237	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.01	304	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.0131578947368421	0.0087228439763001	1.5084409136047665	0.272745450909818	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.01	304	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.0098684210526315	0.005892034233048	1.6748750367538958	0.2725454909018196	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.05	1519	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.0450074771076185	0.0403706259660942	1.1148570533788271	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.05	1519	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.1336405529953917	0.0938446346280447	1.4240617327253595	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.05	1519	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.0171165240289664	0.0087228439763001	1.962264150943396	0.0013997200559888	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.05	1519	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.0111915734035549	0.005892034233048	1.899441340782123	0.006998600279944	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.1	3038	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.0450479400279124	0.0403706259660942	1.1158593395541228	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.1	3038	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.1319947333772218	0.0938446346280447	1.4065240266573134	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.1	3038	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.0184331797235023	0.0087228439763001	2.1132075471698117	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.1	3038	30380	62	490	0.047295408578594	1.6133795812498794e-16	0.0125082290980908	0.005892034233048	2.1229050279329607	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed22_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.01	283	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.0427386047779895	0.0406502886895189	1.051372724666752	0.130373925214957	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.01	283	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.1236749116607773	0.0970048856475253	1.2749348740037658	0.0791841631673665	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.01	283	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.0035335689045936	0.0108687955816752	0.3251113592154786	0.9474105178964208	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.01	283	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.0035335689045936	0.0072930680450329	0.4845106178599608	0.8720255948810238	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.05	1413	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.0407953253653625	0.0406502886895189	1.0035679125664134	0.4239152169566086	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.05	1413	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.1033262561924982	0.0970048856475253	1.0651654862822282	0.2155568886222755	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.05	1413	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.0106157112526539	0.0108687955816752	0.9767145929721917	0.5734853029394121	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.05	1413	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.0070771408351026	0.0072930680450329	0.9703928156714008	0.5786842631473705	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.1	2825	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.0414528653112219	0.0406502886895189	1.019743442115086	0.0871825634873025	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.1	2825	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.1047787610619469	0.0970048856475253	1.0801390091079388	0.0799840031993601	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.1	2825	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.0113274336283185	0.0108687955816752	1.0421976881611943	0.4253149370125975	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.1	2825	28246	58	487	0.0333893355243657	1.989512774612024e-08	0.0070796460176991	0.0072930680450329	0.9707363175530545	0.586882623475305	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.01	304	30380	62	490	0.0302263473155917	1.368726691645363e-07	0.0381196061651031	0.0403706259660942	0.9442411469447716	0.8858228354329134	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.01	304	30380	62	490	0.0302263473155917	1.368726691645363e-07	0.0789473684210526	0.0938446346280447	0.8412560689693367	0.8378324335132974	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.01	304	30380	62	490	0.0302263473155917	1.368726691645363e-07	0.0131578947368421	0.0087228439763001	1.5084409136047665	0.2809438112377524	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.01	304	30380	62	490	0.0302263473155917	1.368726691645363e-07	0.006578947368421	0.005892034233048	1.1165833578359303	0.5398920215956808	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.05	1519	30380	62	490	0.0302263473155917	1.368726691645363e-07	0.0430352295680341	0.0403706259660942	1.066003524547226	0.0005998800239952	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed23_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
